Wave Vector	Branch 1	Branch 2	Branch 3	Branch 4	Branch 5	Branch 6	Branch 7	Branch 8	Branch 9	Branch 10	Branch 11	Branch 12	Branch 13	Branch 14	Branch 15	Branch 16	Branch 17	Branch 18	Branch 19	Branch 20	Branch 21	Branch 22	Branch 23	Branch 24	Branch 25	Branch 26	Branch 27	Branch 28	Branch 29	Branch 30	Branch 31	Branch 32	Branch 33	Branch 34	Branch 35	Branch 36	Branch 37	Branch 38	Branch 39	Branch 40	Branch 41	Branch 42	Branch 43	Branch 44	Branch 45	Branch 46	Branch 47	Branch 48	Branch 49	Branch 50	Branch 51	Branch 52	Branch 53	Branch 54	Branch 55	Branch 56	Branch 57	Branch 58	Branch 59	Branch 60	Branch 61	Branch 62	Branch 63	Branch 64	Branch 65	Branch 66	Branch 67	Branch 68	Branch 69	Branch 70	Branch 71	Branch 72	Branch 73	Branch 74	Branch 75	Branch 76	Branch 77	Branch 78	Branch 79	Branch 80	Branch 81	Branch 82	Branch 83	Branch 84	Branch 85	Branch 86	Branch 87	Branch 88	Branch 89	Branch 90
0.2979189	0.5655339379	1.2614978397	1.5852556926	2.0242060036	2.3099956735	2.4571980716	2.8566337784	3.0592627102	3.2295242028	3.3723070528	3.5586099693	3.8555111372	3.9803299193	4.1574435576	4.5863237765	4.6388370421	4.8398369187	5.1686351906	5.4809475172	5.7238985304	5.8882504437	6.1657042866	6.3894361602	6.7288302721	6.9329390987	7.1000713132	7.3823720142	7.5034269941	7.7076181684	7.8920389015	8.1034569467	8.2588304054	8.4376810311	8.6995800964	8.82727812	8.9343372176	9.2212892434	9.3786548458	9.6781938083	10.0686275994	10.2415799128	10.7896703312	11.1956684768	11.3347017376	11.4087337488	11.9296121233	11.9740027538	12.1318739339	12.635962645	12.8497945203	13.1047575365	13.6620941749	13.7982549574	14.0806394011	14.2727084252	14.7643208791	14.9693513928	15.1110261651	15.5951880825	15.7382679396	15.9485469637	16.2666433506	16.7080256591	17.238137516	17.571877424	17.7555331342	18.1780658588	19.1542177614	19.5496831235	20.5952660486	21.2717944841	21.5278075207	22.4399036081	23.2347680298	23.4419175781	24.4125312855	24.9501608068	25.2627011646	25.4048033647	25.786276415	26.1451260081	26.6929896735	26.901003744	27.7636611482	27.9496259936	29.1833539856	30.2419384942	30.6028850292	30.9657821327	35.1787640169
0.3005931	0.5554582718	1.2666246034	1.610594378	2.0141378905	2.2953536643	2.468415021	2.8382447894	3.0347767069	3.2343880217	3.3602263488	3.5582831858	3.8429078812	3.979045952	4.1552055306	4.5654083397	4.6346426735	4.8342215394	5.1709625582	5.4738107986	5.7287226934	5.8914598385	6.1696246962	6.3981277593	6.7392441852	6.9414254287	7.099055287	7.3635098342	7.5090649564	7.6872258857	7.8814433554	8.1062494152	8.2442546792	8.4406203601	8.697741304	8.8037851279	8.9387737784	9.2209887455	9.3770490386	9.6778874288	10.059219238	10.2555267646	10.7883190151	11.206967149	11.3393423186	11.415057523	11.9338113791	11.9668263858	12.1357262727	12.6434870659	12.8774098867	13.1148385924	13.6651709828	13.8077936733	14.098450528	14.2516743093	14.7669155613	14.9723177696	15.1221067691	15.6106097363	15.7311358451	15.9563575287	16.2518929891	16.7174585846	17.241674863	17.5504240737	17.7698629736	18.1726457821	19.1253827077	19.5542851186	20.6158142629	21.2691229841	21.5520048017	22.4345675704	23.2744971413	23.4637552976	24.4459703286	24.9562924016	25.2740322135	25.4180340836	25.8044478191	26.1619957633	26.6760701587	26.911248384	27.7593839689	27.944002689	29.1787153998	30.2264796134	30.5987657663	30.9702815431	35.2279717089
0.3032672	0.5443729513	1.2766644927	1.6341331649	2.0031035457	2.2789827708	2.4793357281	2.8178800182	3.0111639081	3.2327440491	3.3527208724	3.5599729952	3.8328952238	3.9728348437	4.1595160744	4.5463763144	4.6292364183	4.8279193151	5.1770801862	5.468351069	5.7289802298	5.89490322	6.1753470096	6.4074767504	6.7483891163	6.9499168089	7.0980237674	7.3447769212	7.515362315	7.6672778137	7.8705044241	8.1056116589	8.2331388325	8.4428105461	8.6880834141	8.787696659	8.9446400575	9.2212753659	9.3766977079	9.6771642721	10.0494879093	10.2695757965	10.7873373336	11.2171672926	11.3425515109	11.4239985349	11.9332825327	11.962123294	12.1399982151	12.6509547234	12.9044840039	13.1258534126	13.6670093217	13.8173820382	14.1137611546	14.2330802059	14.7699048383	14.974876173	15.1334861997	15.6231828267	15.7244836474	15.9651862288	16.2377185726	16.7265702421	17.2452218795	17.5290890934	17.7834772387	18.1680113864	19.0974468579	19.5594485602	20.6346465848	21.2668243831	21.5756534623	22.4278476921	23.3113812098	23.4863737966	24.479911533	24.9604216314	25.2877964176	25.4315484951	25.8225455592	26.1761756755	26.6564697213	26.9262794333	27.7528576417	27.9413448816	29.1735092147	30.2106268563	30.5960327572	30.9760354	35.2759638639
0.3059413	0.5323897279	1.2912233675	1.6561868443	1.9914908681	2.2610028051	2.4901621347	2.7949824027	2.989418068	3.2214787035	3.3528794627	3.5633736047	3.8256998973	3.9619649701	4.1693573139	4.5297452388	4.6226400878	4.8208738698	5.1865326934	5.4642172896	5.7260035754	5.8969690176	6.183505164	6.4176266805	6.7558273073	6.9585841232	7.0972063068	7.3262996494	7.5219302558	7.6478304175	7.8596481559	8.1003367749	8.2270564128	8.4438091578	8.6717297253	8.7788553797	8.9510642028	9.2218159612	9.3779061141	9.6759201116	10.0395947346	10.2835582459	10.7867132742	11.226392575	11.3445484553	11.4350746418	11.9278863521	11.9605039879	12.1442613441	12.658787725	12.9299954992	13.1375605287	13.6678905133	13.8268676771	14.1257913517	14.2178716048	14.7732334612	14.9768884181	15.1449833748	15.632822096	15.7185667655	15.9748780153	16.2242531596	16.7353271667	17.2488303391	17.5081100403	17.7959867066	18.1642522996	19.0707522999	19.5649329189	20.6517265236	21.2649185236	21.5985697368	22.4199847031	23.3447587403	23.5095238817	24.5142775563	24.9625652462	25.303309877	25.445301708	25.8406176623	26.1873853565	26.6348992421	26.9453774653	27.7448324176	27.9409309802	29.1680637587	30.1944596221	30.5944080322	30.9828343227	35.3222425307
0.3086154	0.5191795416	1.3097790924	1.677112551	1.9797914379	2.241776873	2.5010728979	2.7690065882	2.9701855655	3.20176022	3.3598635995	3.568140115	3.8210626276	3.9477450788	4.1830402654	4.5156816276	4.6151943428	4.8131974951	5.1985995098	5.4610795953	5.7210979886	5.8964545758	6.1944943347	6.4285877745	6.7610882051	6.9676295931	7.0969202552	7.3080889011	7.5284308818	7.6289418891	7.8492302194	8.0903451316	8.2263762437	8.4430959639	8.6527291812	8.7743078911	8.9573393963	9.2222351632	9.3809826641	9.6740745861	10.0297119143	10.2972889474	10.7864127056	11.2348117441	11.3455618157	11.4477203745	11.9193365843	11.9606938305	12.148188551	12.6671716936	12.9530895235	13.1498289322	13.6680302847	13.8360616857	14.1335864609	14.2072383588	14.7767987044	14.9782700329	15.1564044433	15.6396072982	15.7135820623	15.9851955939	16.2116106423	16.7436942657	17.2525427539	17.4876784633	17.8071253321	18.161415541	19.0455849788	19.5705417319	20.6670500615	21.2634010532	21.6205730175	22.4112429876	23.3742866165	23.5327841306	24.548903535	24.9628468796	25.3197413425	25.4592297836	25.8587136681	26.1955367037	26.6119868745	26.967738476	27.7361307664	27.9419293397	29.1626786517	30.178162499	30.5936120751	30.9904241001	35.366322391
0.3112896	0.5041362679	1.3317015728	1.697191923	1.968545461	2.2219131474	2.5121092861	2.7398885379	2.9535037241	3.1771283892	3.3707385301	3.5738556669	3.8185278218	3.9315961208	4.1989555691	4.504197251	4.6072899983	4.8051081511	5.2124248967	5.4586456833	5.7153881438	5.8927831808	6.2083591035	6.4402368059	6.7637398224	6.9772413754	7.0974835189	7.2902069253	7.5343380427	7.6108669092	7.8394852342	8.0769107728	8.2300665698	8.4401437324	8.6347729698	8.771524305	8.9629042494	9.222202021	9.3861278669	9.671575064	10.0200189126	10.3105703095	10.7863848372	11.2425950526	11.3457905735	11.4613657633	11.9092301571	11.9614878741	12.1515725816	12.6761122371	12.9730846159	13.1626031194	13.667565664	13.8447675543	14.1365653087	14.2020148654	14.7804709635	14.9789913009	15.1675478283	15.6438018089	15.7096206681	15.9958365223	16.1998881456	16.7516303634	17.2563905586	17.4679656783	17.8167389736	18.1594953255	19.0221861877	19.5761095812	20.6806397704	21.2622495771	21.64147752	22.401906688	23.399942289	23.5555787896	24.5835283625	24.9614393	25.3362245601	25.4732326405	25.8768578481	26.2007329929	26.5882800762	26.9924897123	27.7274565974	27.9435977888	29.1576041463	30.1619985221	30.5933905932	30.9985167191	35.4077383648
0.3139637	0.4866191442	1.3562417748	1.716548433	1.9582581216	2.2022167819	2.5230050063	2.7084170369	2.9387257503	3.1506967496	3.3832341416	3.5800023545	3.8175948671	3.9147118288	4.2158422074	4.4951974842	4.599280109	4.7968671884	5.2271327244	5.456667193	5.7098109911	5.8859581154	6.2247804862	6.4523329536	6.7634972717	6.9875187561	7.0990960012	7.2728922041	7.5384283629	7.5945737124	7.8305084466	8.0618226482	8.2365404427	8.434634068	8.6200262147	8.7692910354	8.9673842875	9.2215203092	9.3933299286	9.6684036354	10.0106991166	10.3231971266	10.7865683312	11.2498795997	11.3453975995	11.4754715829	11.8983921622	11.962415714	12.1543169262	12.6854789342	12.9895299295	13.1758185808	13.6665718626	13.8527999004	14.1357046229	14.2014408829	14.7841123942	14.9790767851	15.1782089521	15.6458473538	15.7066340466	16.006461451	16.1891686141	16.7590845072	17.2603927051	17.4491367628	17.8247784414	18.1584283073	19.0007607545	19.5814930792	20.6925389213	21.261427944	21.6610870391	22.3922769842	23.4219367622	23.5772662883	24.617797355	24.9585171567	25.3519655494	25.4871534027	25.8950190732	26.2032454285	26.5642858814	27.0186898158	27.7193163101	27.9453754903	29.1530282673	30.1462813724	30.5935313747	31.0068047149	35.4460525108
0.3166378	0.4662138688	1.3825081427	1.7351121699	1.9492876813	2.1836376692	2.5327889194	2.676553057	2.9247346133	3.124726649	3.3961153589	3.5859782718	3.8177958592	3.8980558157	4.2327513828	4.4884956902	4.5914584154	4.7887390815	5.2419055814	5.4549424803	5.7051355042	5.8763918268	6.2431446519	6.4645437828	6.7603313921	6.9984054684	7.1016906893	7.2566632949	7.5376868741	7.5828751336	7.8222759073	8.0466543434	8.2443691095	8.4267365817	8.6093166267	8.7671963788	8.9706107415	9.2201744189	9.4023154771	9.6645879978	10.0019363023	10.3349619381	10.7868975867	11.2567477985	11.34451764	11.4895361085	11.8872960623	11.9633423632	12.1564132248	12.6950389618	13.0022778297	13.1892984892	13.6650990921	13.8599999912	14.133255048	14.2033931476	14.7875915763	14.9786023248	15.1881851862	15.6463035599	15.7044548548	16.0167243895	16.179523538	16.7659932005	17.2645535222	17.4313600883	17.8312880318	18.1580967614	18.9814827188	19.5865651376	20.7028056652	21.2608898017	21.6791922126	22.3826693939	23.4405881003	23.5972512449	24.6512732899	24.9542317087	25.3663254905	25.5007597666	25.9130783073	26.203475749	26.5405178644	27.0453373929	27.7120196218	27.9468986136	29.1490716799	30.1313506379	30.5938705562	31.0149767134	35.4808600712
0.3193119	0.4429608221	1.4094465465	1.7526441364	1.9417184467	2.1672252721	2.5387487159	2.6482561591	2.9103226554	3.1009231392	3.4087522412	3.5911713811	3.8187304431	3.8824232618	4.2489445177	4.4838229407	4.5840678965	4.7809754994	5.2560292023	5.4533218702	5.701956205	5.864732646	6.2626287102	6.4764747952	6.7545322377	7.0096857656	7.104751789	7.2424078472	7.528609993	7.5791786472	7.8147027171	8.0325672118	8.2524455967	8.417219865	8.6024486168	8.7651826466	8.972604263	9.2183086901	9.4125722247	9.660216827	9.9939103472	10.3456607063	10.7873086162	11.26321675	11.3432686228	11.5030880765	11.8763228528	11.9642316681	12.1579154003	12.7044837097	13.0115125984	13.202689423	13.6632149884	13.866250173	14.1310557531	14.2060307289	14.7907933842	14.9776884157	15.1972813139	15.6457410682	15.7028720055	16.0262978346	16.1710155904	16.7722790388	17.2688578757	17.414816361	17.8363868593	18.1583400792	18.964499214	19.5912118096	20.71150737	21.2605819995	21.6955703942	22.3734098894	23.4562174466	23.615062754	24.6834492552	24.9487097222	25.3788667065	25.5137375152	25.9307955276	26.2019148613	26.5175381204	27.0713908943	27.7057174839	27.9479807503	29.1457898232	30.1175512894	30.5942906118	31.0227321449	35.5117945761
0.3219861	0.4175213183	1.4358363701	1.7688180314	1.9352724718	2.1540438956	2.5351626993	2.6305802349	2.8946154797	3.0805422224	3.4207620823	3.5950759966	3.8200765657	3.8684658643	4.2638121873	4.4808426333	4.5773203784	4.7738160202	5.2689102512	5.4517188308	5.7006511978	5.8517553168	6.2822566966	6.4876969158	6.7467109922	7.021065824	7.1071634872	7.2313950717	7.5133034971	7.5814529205	7.8077269657	8.0203336337	8.2599315043	8.4072490611	8.5986162081	8.7633200478	8.9735349957	9.2161624507	9.4234148155	9.6554592235	9.9867919991	10.3550986823	10.787743906	11.2692341778	11.3417642525	11.5156744565	11.8658605353	11.9650650135	12.1589157901	12.7134516114	13.017699282	13.215474298	13.6610378067	13.8714837702	14.1299397605	14.2083740139	14.7936241813	14.9764894495	15.2053153741	15.6446472319	15.7017046871	16.0348896209	16.1637008603	16.7778514297	17.2732602347	17.399710999	17.8402443097	18.1589724234	18.9499331395	19.5953310743	20.7187152034	21.2604480848	21.7099886724	22.3648286124	23.4690938844	23.6303782466	24.7137525766	24.9420782278	25.3893564683	25.5257043321	25.9477790166	26.1991058816	26.495989272	27.0957969188	27.7004516112	27.9485803655	29.1431814372	30.1052168853	30.594713388	31.0297936859	35.5385319895
0.3246602	0.3912715248	1.4603136821	1.7833158412	1.9293800355	2.1449514474	2.5186564172	2.6282150457	2.8774789033	3.0642979363	3.4317911239	3.5974242684	3.8215899798	3.8566701523	4.2768260365	4.479172734	4.5714148161	4.7674951891	5.2800744237	5.4501243954	5.7013118422	5.8383306313	6.3009228715	6.4977682469	6.7377600426	7.0322944382	7.1073743166	7.2249529203	7.4959529037	7.5858351918	7.8013921935	8.0103839215	8.266217814	8.3980181965	8.5968420495	8.7617029344	8.9736720296	9.2140005196	9.434052034	9.6505851269	9.9807370013	10.3630963995	10.7881557379	11.2746773918	11.340128872	11.5268493407	11.8563365692	11.9658181925	12.1595250731	12.7215506026	13.0214727309	13.2270461071	13.6587494069	13.8756852345	14.1300031629	14.2100522473	14.796013065	14.9751791605	15.2121244032	15.6433868441	15.7008328194	16.0422517511	16.1576303457	16.7826100654	17.2776622001	17.3862952	17.8430531885	18.1598027341	18.93788509	19.5988330083	20.7244990729	21.2604319238	21.7222107434	22.3572501126	23.4794194508	23.643006701	24.7415221179	24.9345245793	25.397734235	25.5362428793	25.9634626175	26.1956169108	26.4766104459	27.11752545	27.696203196	27.9487632297	29.1412021431	30.0946555362	30.5950911422	31.0359167432	35.5607939394
0.3273343	0.3663089775	1.4814337545	1.7958394432	1.9235319984	2.1401904258	2.4957260463	2.6358667071	2.8597969069	3.0523061154	3.4413930801	3.5982915921	3.8230997415	3.8473188196	4.2875187164	4.4784158983	4.5665461886	4.762246117	5.2891511044	5.4486146175	5.7036536266	5.8254674114	6.3174107611	6.5062493089	6.7287941559	7.0432303389	7.1042345476	7.2235151225	7.4791593138	7.5903866266	7.7958926997	8.0028579095	8.2709482041	8.3904452657	8.5962664133	8.7604055297	8.9733303323	9.2120640825	9.4436372246	9.6459777526	9.9758802821	10.3694957266	10.7885076882	11.2793544741	11.3385140629	11.5361710944	11.8482157202	11.9664587206	12.1598559945	12.728383767	13.0235158511	13.2367962475	13.6565840011	13.8788788598	14.130920441	14.2110355025	14.7979101883	14.973933499	15.2175694742	15.6422094902	15.7001900402	16.0481832551	16.152850406	16.7864514728	17.2818718017	17.3749023345	17.8450044615	18.1606532465	18.9284348803	19.6016408515	20.7289230427	21.2604813317	21.7320081086	22.3509794851	23.4873352002	23.6528539671	24.7659279217	24.9264170996	25.4040574407	25.5449432474	25.9771031212	26.192024055	26.4602262811	27.1356129501	27.6929334071	27.9486622136	29.1397812756	30.0861378416	30.5953976345	31.0408959781	35.5783501223
0.3300084	0.3453142186	1.4977848609	1.8059493995	1.9178286439	2.1389802785	2.4743046836	2.6464944521	2.8435387554	3.0442442605	3.4489884356	3.5981172339	3.824494181	3.8404894906	4.2954862584	4.4781967839	4.5629009339	4.7582931006	5.2958537406	5.4473374774	5.7069219004	5.8144085345	6.330451334	6.512716482	6.7210631954	7.0537687083	7.0979443819	7.2257043219	7.4649252236	7.5941809837	7.791554486	7.9976842667	8.2740594383	8.3850229666	8.5962543509	8.7594692481	8.9728196036	9.2105457326	9.4513166626	9.6421193899	9.9723310129	10.3741658022	10.7887743766	11.283012812	11.3371103942	11.5432162877	11.8419699366	11.9669505257	12.1600103082	12.7335808882	13.0244592967	13.2441861987	13.6547959364	13.8811100492	14.1321668603	14.2114776518	14.799283271	14.9729127625	15.2215395683	15.6412754587	15.699744128	16.0525296402	16.1494019194	16.7892782974	17.2855455059	17.3659991021	17.8462663458	18.1613740072	18.9216428692	19.6036925341	20.732041355	21.2605515144	21.7391752872	22.3462847259	23.4929340297	23.6598865097	24.7857876589	24.918528103	25.4084425213	25.5514435951	25.987822001	26.1888956233	26.447693649	27.1492145411	27.6906100499	27.9484363344	29.1388398374	30.0798864387	30.5956204162	31.0445693216	35.5910200045
0.3326826	0.3311509292	1.5081529056	1.8128141891	1.9133102074	2.139567617	2.4594165535	2.6553118638	2.8316156611	3.0396486659	3.4539224757	3.5975793473	3.8256447478	3.8361757447	4.3004074791	4.4782040131	4.5606395747	4.7558306291	5.2999680323	5.4464715614	5.7098685795	5.8066921781	6.33886242	6.516788059	6.7157917024	7.063423099	7.0901101989	7.2287834256	7.4552245532	7.5966732275	7.7887503039	7.9946896801	8.2757412501	8.3818476783	8.596395184	8.7589079782	8.9723985397	9.2095815247	9.4563102584	9.63952405	9.970169077	10.3770085037	10.7889399371	11.2853703397	11.3361367811	11.547616616	11.8380215456	11.9672608893	12.1600684652	12.7368358046	13.0248075925	13.2487973631	13.653615214	13.8824259285	14.1331941821	14.211607241	14.800113386	14.9722450537	15.2239541192	15.6406812518	15.6994805927	16.0551813019	16.1473180243	16.791010089	17.28815587	17.3602095632	17.8469688755	18.1618526364	18.9175511437	19.6049422873	20.733895181	21.2606080815	21.7435474227	22.3433770196	23.4962730548	23.664101429	24.7993028543	24.9123333877	25.4110127352	25.5554626522	25.9947255433	26.1867539774	26.4397953735	27.1576633786	27.6892175937	27.9482321883	29.1383073511	30.0760672267	30.595754801	31.0468201399	35.5986739574
0.3353567	0.3261288332	1.5117076041	1.8153010104	1.9115367801	2.1400437957	2.4540910607	2.6587620218	2.8271494474	3.038160343	3.4556412505	3.5973126115	3.8261640793	3.8346220278	4.3020723611	4.4782306421	4.5598725972	4.7549936138	5.3013556726	5.4461638975	5.7110774388	5.8038792021	6.3417741595	6.518181028	6.7139157001	7.0687850806	7.0852188435	7.2301613952	7.4517556203	7.5975407898	7.7877776658	7.9937128755	8.2762609325	8.3808129381	8.5964655019	8.758721477	8.9722382565	9.2092513726	9.4580460201	9.6386052098	9.9694430116	10.3779629521	10.7889959842	11.2861883094	11.3357857454	11.5491145113	11.8366692136	11.9673670574	12.1600819478	12.7379446863	13.0248861968	13.2503646746	13.6532024196	13.8828604772	14.1335882111	14.2116239575	14.8003910356	14.9720129767	15.2247644004	15.6404778824	15.6993933174	16.0560725077	16.1466207904	16.7915935743	17.2891181379	17.3581804426	17.8471937753	18.1620199508	18.9161845058	19.6053620282	20.7345102128	21.2606293981	21.7450172306	22.3423921483	23.4973828663	23.6655052294	24.8042095954	24.9098904809	25.4118584976	25.556822599	25.9971160837	26.1859904843	26.4370938634	27.160529314	27.688753239	27.9481519592	29.138135561	30.0747826135	30.5957996334	31.0475782227	35.6012339572
0.3380876	0.3199169645	1.5049326512	1.8090530579	1.9126060818	2.1409049375	2.4543662968	2.6591193035	2.8256475546	3.0336921364	3.4565432581	3.5956082981	3.8258681961	3.8397883614	4.3000219958	4.4769037992	4.5604458627	4.7577155361	5.2995663113	5.4465822649	5.7110316683	5.8050925252	6.3394697125	6.5177333835	6.7168144024	7.0638830554	7.0852830282	7.229650067	7.454940532	7.5972220705	7.7883289886	7.9936594654	8.2748282996	8.3799623004	8.5970366411	8.7581300747	8.9729534852	9.2094551409	9.4571548286	9.6389199117	9.9701406638	10.3770424571	10.788431908	11.2858765658	11.3358653869	11.5471448626	11.8373676197	11.9679569992	12.1610750347	12.7370057031	13.0245920295	13.2488525905	13.653383754	13.882500904	14.1330246995	14.2111420049	14.8002323414	14.9724696068	15.2242763898	15.6400887153	15.6992219289	16.0507964651	16.1504069601	16.7911667203	17.2879589527	17.3584957779	17.8466367182	18.1621324667	18.9162150966	19.605772327	20.7342744694	21.2604930556	21.7442835903	22.3424455769	23.4952045148	23.6624583532	24.799675281	24.9105384332	25.4109793858	25.5567400241	25.9951760033	26.1836779971	26.4370055433	27.1579214632	27.6881472159	27.9482975852	29.1373697436	30.0734078739	30.5955133305	31.0474525419	35.5978332315
